set_name,Doxorubicin,Fulvestrant,Gemcitabine,Paclitaxel,Zoledronic Acid,Palbociclib
Type I diabetes mellitus,0.0,0.0,0.0,0.0,0.0,0.0
Type II diabetes mellitus,0.0,0.0,0.0,0.0,0.0,0.0
Tyrosine metabolism,0.0,0.0,0.0,0.0,0.0,0.0
Ubiquinone and other terpenoid-quinone biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0
Ubiquitin mediated proteolysis,0.0,0.0,0.0,0.0,0.0,0.0
VEGF signaling pathway,0.0,0.0,0.0,0.0,0.0,0.0
"Valine, leucine and isoleucine degradation",0.0,0.0,0.0,0.0,0.0,0.0
Various types of N-glycan biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0
Vascular smooth muscle contraction,0.0,0.0,0.0,0.0,0.0,0.0
Vasopressin-regulated water reabsorption,0.0,0.0,0.0,0.0,0.0,0.0
Vibrio cholerae infection,0.0,0.0,0.0,0.0,0.0,0.0
Viral carcinogenesis,0.0,0.0,0.0,0.0,0.0,0.028985507246376812
Viral myocarditis,0.0125,0.0,0.0,0.0125,0.0,0.014492753623188406
Viral protein interaction with cytokine and cytokine receptor,0.0,0.0,0.0,0.0,0.0,0.0
Vitamin B6 metabolism,0.0,0.0,0.0,0.0,0.0,0.0
Vitamin digestion and absorption,0.022727272727272728,0.0,0.0,0.0,0.0,0.0
Wnt signaling pathway,0.0,0.0,0.0,0.0,0.0,0.005714285714285714
Yersinia infection,0.01282051282051282,0.0,0.0,0.0,0.0,0.00684931506849315
alpha-Linolenic acid metabolism,0.0,0.0,0.0,0.0,0.0,0.0
beta-Alanine metabolism,0.0,0.0,0.0,0.0,0.0,0.0
cAMP signaling pathway,0.01282051282051282,0.0,0.0,0.0,0.0,0.0
cGMP-PKG signaling pathway,0.0,0.0,0.0,0.0053475935828877,0.0,0.0
mRNA surveillance pathway,0.0,0.0,0.0,0.0,0.0,0.0
mTOR signaling pathway,0.0,0.0,0.0,0.0,0.0,0.006134969325153374
p53 signaling pathway,0.0,0.0,0.0125,0.0,0.0,0.05063291139240506
2-LTR Circle Formation,0.0,0.0,0.0,0.0,0.0,0.0
A Tetrasaccharide Linker Sequence Is Required for GAG Synthesis,0.0,0.0,0.0,0.0,0.0,0.0
ABC Transporter Disorders,0.023809523809523808,0.0,0.0,0.011764705882352941,0.0,0.0
ABC Transporters in Lipid Homeostasis,0.0,0.0,0.0,0.0,0.0,0.0
ABC-family Proteins Mediated Transport,0.037383177570093455,0.0,0.0,0.01834862385321101,0.0,0.0
ADORA2B Mediated Anti-Inflammatory Cytokines Production,0.0,0.0,0.0,0.0,0.0,0.0
ADP Signalling Through P2Y Purinoceptor 1,0.0,0.0,0.0,0.0,0.0,0.0
ADP Signalling Through P2Y Purinoceptor 12,0.0,0.0,0.0,0.0,0.0,0.0
AKT Phosphorylates Targets in the Cytosol,0.0,0.0,0.0,0.0,0.0,0.0
AKT Phosphorylates Targets in the Nucleus,0.0,0.0,0.0,0.0,0.0,0.0
ALK Mutants Bind TKIs,0.0,0.0,0.0,0.0,0.0,0.0
AMPK Inhibits chREBP Transcriptional Activation Activity,0.0,0.0,0.0,0.0,0.0,0.0
APC Truncation Mutants Have Impaired AXIN Binding,0.0,0.0,0.0,0.0,0.0,0.0
APC-Cdc20 Mediated Degradation of Nek2A,0.0,0.0,0.0,0.0,0.0,0.0
APC C-mediated Degradation of Cell Cycle Proteins,0.010526315789473684,0.0,0.0,0.0,0.0,0.024096385542168676
APC C Cdc20 Mediated Degradation of Cyclin B,0.0,0.0,0.0,0.0,0.0,0.0
APC C Cdc20 Mediated Degradation of Securin,0.0,0.0,0.0,0.0,0.0,0.0
APC C Cdc20 Mediated Degradation of Mitotic Proteins,0.0,0.0,0.0,0.0,0.0,0.013888888888888888
APC C Cdh1 Mediated Degradation of Cdc20 and Other APC C Cdh1 Targets in Late Mitosis Early G1,0.012345679012345678,0.0,0.0,0.0,0.0,0.0
APC Cdc20 Mediated Degradation of Cell Cycle Proteins Prior to Satisfation of the Checkpoint,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,0.0,0.0,0.0,0.0,0.0,0.0
APOBEC3G Mediated Resistance to HIV-1 Infection,0.0,0.0,0.0,0.0,0.0,0.0
ARMS-mediated Activation,0.0,0.0,0.0,0.0,0.0,0.0
ATF4 Activates Genes in Response to Endoplasmic Reticulum Stress,0.0,0.0,0.0,0.0,0.0,0.0
ATF6 (ATF6-alpha) Activates Chaperone Genes,0.0,0.0,0.0,0.0,0.0,0.0
ATF6 (ATF6-alpha) Activates Chaperones,0.0,0.0,0.0,0.0,0.0,0.0
AUF1 (hnRNP D0) Binds and Destabilizes mRNA,0.0,0.0,0.0,0.0,0.0,0.0
AURKA Activation by TPX2,0.010869565217391304,0.0,0.0,0.03333333333333333,0.0,0.0
AXIN Missense Mutants Destabilize the Destruction Complex,0.0,0.0,0.0,0.0,0.0,0.0
Abacavir ADME,0.07142857142857142,0.0,0.0,0.034482758620689655,0.0,0.0
Abacavir Transmembrane Transport,0.08333333333333333,0.0,0.0,0.04,0.0,0.0
Aberrant Regulation of Mitotic G1 S Transition in Cancer Due to RB1 Defects,0.0,0.0,0.0,0.0,0.0,0.17391304347826086
Aberrant Regulation of Mitotic Cell Cycle Due to RB1 Defects,0.0,0.0,0.0,0.0,0.0,0.09523809523809523
Aberrant Regulation of Mitotic Exit in Cancer Due to RB1 Defects,0.0,0.0,0.0,0.0,0.0,0.0
Abortive Elongation of HIV-1 Transcript in the Absence of Tat,0.0,0.0,0.0,0.0,0.0,0.0
Acetylcholine Neurotransmitter Release Cycle,0.0,0.0,0.0,0.0,0.0,0.0
Acetylcholine Binding and Downstream Events,0.0,0.0,0.0,0.0,0.0,0.0
Acetylcholine Inhibits Contraction of Outer Hair Cells,0.0,0.0,0.0,0.0,0.0,0.0
Acetylcholine Regulates Insulin Secretion,0.0,0.0,0.0,0.0,0.0,0.0
Acrosome Reaction and Sperm Oocyte Membrane Binding,0.0,0.0,0.0,0.0,0.0,0.0
Activated NOTCH1 Transmits Signal to the Nucleus,0.0,0.0,0.0,0.0,0.0,0.0
Activated NTRK2 Signals Through CDK5,0.0,0.0,0.0,0.0,0.0,0.0
Activated NTRK2 Signals Through FRS2 and FRS3,0.0,0.0,0.0,0.0,0.0,0.0
Activated NTRK2 Signals Through FYN,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0
Activated NTRK2 Signals Through PI3K,0.0,0.0,0.0,0.0,0.0,0.0
Activated NTRK2 Signals Through RAS,0.0,0.0,0.0,0.0,0.0,0.0
Activated NTRK3 Signals Through PI3K,0.0,0.0,0.0,0.0,0.0,0.0
Activated NTRK3 Signals Through RAS,0.0,0.0,0.0,0.0,0.0,0.0
Activated PKN1 Stimulates Transcription of AR (Androgen Receptor) Regulated Genes KLK2 and KLK3,0.0,0.0,0.0,0.0,0.0,0.0
Activated Point Mutants of FGFR2,0.0,0.0,0.0,0.0,0.0,0.0
Activation of AMPK Downstream of NMDARs,0.0,0.0,0.0,0.1951219512195122,0.0,0.0
Activation of APC C and APC C Cdc20 Mediated Degradation of Mitotic Proteins,0.0,0.0,0.0,0.0,0.0,0.0136986301369863
Activation of ATR in Response to Replication Stress,0.0,0.0,0.0,0.0,0.0,0.021739130434782608
Activation of BAD and Translocation to Mitochondria,0.0,0.0,0.0,0.0,0.0,0.0
Activation of BH3-only Proteins,0.0,0.0,0.0,0.0,0.0,0.0
Activation of C3 and C5,0.0,0.0,0.0,0.0,0.0,0.0
Activation of Ca-permeable Kainate Receptor,0.0,0.0,0.0,0.0,0.0,0.0
Activation of G Protein Gated Potassium Channels,0.0,0.0,0.0,0.0,0.0,0.0
Activation of GABAB Receptors,0.0,0.0,0.0,0.0,0.0,0.0
Activation of HOX Genes During Differentiation,0.0,0.0,0.0,0.0,0.0,0.0
"Activation of IRF3, IRF7 Mediated by TBK1, IKKε (IKBKE)",0.0,0.0,0.0,0.0,0.0,0.0
Activation of Matrix Metalloproteinases,0.018867924528301886,0.0,0.0,0.0,0.1,0.0
Activation of NF-kappaB in B Cells,0.0,0.0,0.0,0.0,0.0,0.0
"Activation of NIMA Kinases NEK9, NEK6, NEK7",0.0,0.0,0.0,0.0,0.0,0.0
Activation of NMDA Receptors and Postsynaptic Events,0.0,0.0,0.0,0.07547169811320754,0.0,0.00980392156862745
Activation of NOXA and Translocation to Mitochondria,0.0,0.0,0.0,0.0,0.0,0.0
Activation of PPARGC1A (PGC-1alpha) by Phosphorylation,0.0,0.0,0.0,0.0,0.0,0.0
Activation of PUMA and Translocation to Mitochondria,0.0,0.0,0.0,0.0,0.0,0.0
Activation of RAC1,0.0,0.0,0.0,0.0,0.0,0.0
Activation of RAC1 Downstream of NMDARs,0.0,0.0,0.0,0.0,0.0,0.0
Activation of RAS in B Cells,0.0,0.0,0.0,0.0,0.0,0.0
Activation of SMO,0.0,0.0,0.0,0.0,0.0,0.0
Activation of TRKA Receptors,0.0,0.0,0.0,0.0,0.0,0.0
Activation of Anterior HOX Genes in Hindbrain Development During Early Embryogenesis,0.0,0.0,0.0,0.0,0.0,0.0
Activation of Caspases Through Apoptosome-Mediated Cleavage,0.0,0.0,0.0,0.0,0.0,0.0
Activation of Gene Expression by SREBF (SREBP),0.0,0.0,0.0,0.0,0.038461538461538464,0.0
Activation of Kainate Receptors Upon Glutamate Binding,0.0,0.0,0.0,0.0,0.0,0.0
Activation of the AP-1 Family of Transcription Factors,0.0,0.0,0.0,0.0,0.0,0.0
Activation of the TFAP2 (AP-2) Family of Transcription Factors,0.0,0.0,0.0,0.0,0.0,0.0
"mRNA Activation Upon Binding of the Cap-Binding Complex and eIFs, and Subsequent Binding to 43S",0.0,0.0,0.0,0.0,0.0,0.0
Activation of the Phototransduction Cascade,0.0,0.0,0.0,0.0,0.0,0.0
Activation of the Pre-Replicative Complex,0.0,0.0,0.05128205128205128,0.0,0.0,0.023809523809523808
Acyl Chain Remodeling of CL,0.0,0.0,0.0,0.0,0.0,0.0
Acyl Chain Remodeling of DAG and TAG,0.0,0.0,0.0,0.0,0.0,0.0
Acyl Chain Remodelling of PC,0.0,0.0,0.0,0.0,0.0,0.0
Acyl Chain Remodelling of PE,0.0,0.0,0.0,0.0,0.0,0.0
Acyl Chain Remodelling of PG,0.0,0.0,0.0,0.0,0.0,0.0
Acyl Chain Remodelling of PI,0.0,0.0,0.0,0.0,0.0,0.0
Acyl Chain Remodelling of PS,0.0,0.0,0.0,0.0,0.0,0.0
Adaptive Immune System,0.002290950744558992,0.0,0.0,0.010392609699769052,0.0011574074074074073,0.0
Adenylate Cyclase Activating Pathway,0.0,0.0,0.0,0.0,0.0,0.0
Adenylate Cyclase Inhibitory Pathway,0.0,0.0,0.0,0.0,0.0,0.0
Adherens Junctions Interactions,0.0,0.0,0.0,0.0,0.0,0.0
"Adrenaline,noradrenaline Inhibits Insulin Secretion",0.0,0.0,0.0,0.0,0.0,0.0
Adrenoceptors,0.0,0.0,0.0,0.0,0.0,0.0
Advanced Glycosylation Endproduct Receptor Signaling,0.0,0.0,0.0,0.0,0.0,0.0
Aerobic Respiration and Respiratory Electron Transport,0.0,0.0,0.0,0.0,0.0,0.0
Aflatoxin Activation and Detoxification,0.0,0.0,0.0,0.0,0.0,0.0
Aggrephagy,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
Alpha-defensins,0.0,0.0,0.0,0.0,0.0,0.0
Alpha-oxidation of Phytanate,0.0,0.0,0.0,0.0,0.0,0.0
Alpha-protein Kinase 1 Signaling Pathway,0.0,0.0,0.0,0.0,0.0,0.0
Alternative Complement Activation,0.0,0.0,0.0,0.0,0.0,0.0
Amine Ligand-Binding Receptors,0.04918032786885246,0.0,0.0,0.0,0.0,0.0
Amino Acid Conjugation,0.0,0.0,0.0,0.0,0.0,0.0
Amino Acid Transport Across the Plasma Membrane,0.0,0.0,0.0,0.0,0.0,0.0
Amino Acids Regulate mTORC1,0.0,0.0,0.0,0.0,0.0,0.0
Amplification of Signal From Unattached Kinetochores via a MAD2 Inhibitory Signal,0.0,0.0,0.0,0.0,0.0,0.0
Amplification of Signal From the Kinetochores,0.0,0.0,0.0,0.0,0.0,0.0
Amyloid Fiber Formation,0.0,0.0,0.0,0.0,0.0,0.0
Anchoring Fibril Formation,0.0,0.0,0.0,0.0,0.0,0.0
Anchoring of the Basal Body to the Plasma Membrane,0.0,0.0,0.0,0.02608695652173913,0.0,0.0
Androgen Biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0
Anti-inflammatory Response Favouring Leishmania Parasite Infection,0.00558659217877095,0.0,0.0,0.00558659217877095,0.0,0.0
"Antigen Presentation Folding, Assembly and Peptide Loading of Class I MHC",0.0,0.0,0.0,0.0,0.0,0.0
Antigen Activates B Cell Receptor (BCR) Leading to Generation of Second Messengers,0.008695652173913044,0.0,0.0,0.008695652173913044,0.0,0.0
Antigen processing-Cross Presentation,0.0,0.0,0.0,0.0,0.0,0.0
Antigen Processing Ubiquitination & Proteasome Degradation,0.0,0.0,0.0,0.0,0.0,0.0
Antimicrobial Peptides,0.0,0.0,0.0,0.0,0.0,0.0
Antiviral Mechanism by IFN-stimulated Genes,0.0,0.0,0.0,0.04678362573099415,0.0,0.0
Apoptosis Induced DNA Fragmentation,0.0,0.0,0.0,0.0,0.0,0.0
Apoptotic Cleavage of Cell Adhesion Proteins,0.0,0.0,0.0,0.0,0.0,0.0
Apoptotic Cleavage of Cellular Proteins,0.0,0.0,0.0,0.0,0.0,0.0
Apoptotic Execution Phase,0.0,0.0,0.0,0.0,0.0,0.0
Apoptotic Factor-Mediated Response,0.0,0.0,0.0,0.0,0.0,0.0
Aquaporin-mediated Transport,0.0,0.0,0.0,0.0,0.0,0.0
Arachidonate Metabolism,0.02564102564102564,0.015151515151515152,0.0,0.0,0.0,0.0
Arachidonate Production From DAG,0.0,0.0,0.0,0.0,0.0,0.0
Aryl Hydrocarbon Receptor Signalling,0.0,0.0,0.0,0.0,0.0,0.0
Asparagine N-linked Glycosylation,0.0,0.0,0.0,0.025078369905956112,0.0,0.0
Aspartate and Asparagine Metabolism,0.0,0.0,0.0,0.0,0.0,0.0
Aspirin ADME,0.015873015873015872,0.0,0.0,0.0,0.0,0.0
Assembly Of The HIV Virion,0.0,0.0,0.0,0.0,0.0,0.0
Assembly and Cell Surface Presentation of NMDA Receptors,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
Assembly and Release of Respiratory Syncytial Virus (RSV) Virions,0.0,0.0,0.0,0.0,0.0,0.0
Assembly of Viral Components at the Budding Site,0.0,0.0,0.0,0.0,0.0,0.0
Assembly of Active LPL and LIPC Lipase Complexes,0.0,0.0,0.0,0.0,0.0,0.0
Assembly of Collagen Fibrils and Other Multimeric Structures,0.0,0.0,0.0,0.0,0.014084507042253521,0.0
Assembly of the ORC Complex at the Origin of Replication,0.0,0.0,0.0,0.0,0.0,0.0
Assembly of the Pre-Replicative Complex,0.0,0.0,0.0,0.0,0.0,0.0
Association of TriC CCT With Target Proteins During Biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0
Asymmetric Localization of PCP Proteins,0.0,0.0,0.0,0.0,0.0,0.0
Atorvastatin ADME,0.07142857142857142,0.0,0.0,0.034482758620689655,0.0,0.0
Attachment and Entry 9678110,0.0,0.0,0.0,0.0,0.0,0.0
Attachment and Entry 9694614,0.0,0.0,0.0,0.0,0.0,0.0
Attachment of GPI Anchor to uPAR,0.0,0.0,0.0,0.0,0.0,0.0
Attenuation Phase,0.0,0.0,0.0,0.0,0.0,0.0
Autodegradation of Cdh1 by Cdh1 APC C,0.0,0.0,0.0,0.0,0.0,0.0
Autodegradation of the E3 Ubiquitin Ligase COP1,0.0,0.0,0.0,0.0,0.0,0.0
Autointegration Results in Viral DNA Circles,0.0,0.0,0.0,0.0,0.0,0.0
Axon Guidance,0.005366726296958855,0.0,0.0,0.018115942028985508,0.0036363636363636364,0.0018181818181818182
Axonal Growth Inhibition (RHOA Activation),0.0,0.0,0.0,0.0,0.0,0.0
Azathioprine ADME,0.0,0.0,0.0,0.0,0.0,0.0
B-WICH Complex Positively Regulates rRNA Expression,0.0,0.0,0.0,0.0,0.0,0.0
BBSome-mediated Cargo-Targeting to Cilium,0.0,0.0,0.0,0.0,0.0,0.0
BH3-only Proteins Associate With and Inactivate Anti-Apoptotic BCL-2 Members,0.0,0.0,0.0,0.0,0.0,0.0
"BMAL1 CLOCK,NPAS2 Activates Circadian Gene Expression",0.0,0.0,0.0,0.0,0.0,0.0
Bacterial Infection Pathways,0.0,0.0,0.0,0.0,0.0,0.0
Base Excision Repair,0.0,0.0,0.025974025974025976,0.0,0.0,0.0
"Base-Excision Repair, AP Site Formation",0.0,0.0,0.0,0.0,0.0,0.0
Basigin Interactions,0.0,0.0,0.0,0.0,0.0,0.0
Beta Defensins,0.0,0.0,0.0,0.0,0.0,0.0
Beta Oxidation of butanoyl-CoA to acetyl-CoA,0.0,0.0,0.0,0.0,0.0,0.0
Beta Oxidation of decanoyl-CoA to octanoyl-CoA-CoA,0.0,0.0,0.0,0.0,0.0,0.0
Beta Oxidation of hexanoyl-CoA to butanoyl-CoA,0.0,0.0,0.0,0.0,0.0,0.0
Beta Oxidation of lauroyl-CoA to decanoyl-CoA-CoA,0.0,0.0,0.0,0.0,0.0,0.0
Beta Oxidation of octanoyl-CoA to hexanoyl-CoA,0.0,0.0,0.0,0.0,0.0,0.0
Beta-catenin Independent WNT Signaling,0.0,0.0,0.0,0.0,0.0,0.0
Beta-catenin Phosphorylation Cascade,0.0,0.0,0.0,0.0,0.0,0.0
Beta-oxidation of pristanoyl-CoA,0.0,0.0,0.0,0.0,0.0,0.0
Beta-oxidation of Very Long Chain Fatty Acids,0.0,0.0,0.0,0.0,0.0,0.0
Bicarbonate Transporters,0.0,0.0,0.0,0.0,0.0,0.0
Bile Acid and Bile Salt Metabolism,0.0,0.0196078431372549,0.0,0.015625,0.0,0.0
Binding and Uptake of Ligands by Scavenger Receptors,0.0,0.0,0.0,0.0,0.0,0.0
Binding and Entry of HIV Virion,0.0,0.0,0.0,0.0,0.0,0.0
Binding of TCF LEF CTNNB1 to Target Gene Promoters,0.0,0.0,0.0,0.0,0.0,0.0
Biological Oxidations,0.0,0.004366812227074236,0.0,0.0,0.0,0.0
Biosynthesis of DHA-derived SPMs,0.02702702702702703,0.041666666666666664,0.0,0.0,0.0,0.0
Biosynthesis of E-series 18(S)-resolvins,0.04,0.0,0.0,0.0,0.0,0.0
Biosynthesis of EPA-derived SPMs,0.038461538461538464,0.0,0.0,0.0,0.0,0.0
Biosynthesis of Lipoxins (LX),0.0,0.0,0.0,0.0,0.0,0.0
Biosynthesis of Maresin-Like SPMs,0.0,0.0,0.0,0.0,0.0,0.0
Biosynthesis of Maresins,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
Biosynthesis of Specialized Proresolving Mediators (SPMs),0.02564102564102564,0.038461538461538464,0.0,0.0,0.0,0.0
Biosynthesis of the N-glycan Precursor (Dolichol LLO) and Transfer to a Nascent Protein,0.0,0.0,0.0,0.0,0.0,0.0
Biotin Transport and Metabolism,0.0,0.0,0.0,0.0,0.0,0.0
Blood Group Systems Biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0
Branched-chain Amino Acid Catabolism,0.0,0.0,0.0,0.0,0.0,0.0
Branched-chain Ketoacid Dehydrogenase Kinase Deficiency,0.0,0.0,0.0,0.0,0.0,0.0
Budding,0.0,0.0,0.0,0.0,0.0,0.0
Budding and Maturation of HIV Virion,0.0,0.0,0.0,0.0,0.0,0.0
Butyrate Response Factor 1 (BRF1) Binds and Destabilizes mRNA,0.0,0.0,0.0,0.0,0.0,0.0
Butyrophilin (BTN) Family Interactions,0.0,0.0,0.0,0.0,0.045454545454545456,0.0
C-type Lectin Receptors (CLRs),0.006622516556291391,0.0,0.0,0.006622516556291391,0.0,0.0
CASP8 Activity Is Inhibited,0.0,0.0,0.0,0.0,0.0,0.0
CD163 Mediating an Anti-Inflammatory Response,0.0,0.0,0.0,0.0,0.0,0.0
CD209 (DC-SIGN) Signaling,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.0
CD22 Mediated BCR Regulation,0.0,0.0,0.0,0.0,0.0,0.0
CD28 Co-Stimulation,0.037037037037037035,0.0,0.0,0.01818181818181818,0.0,0.0
CD28 Dependent PI3K Akt Signaling,0.046511627906976744,0.0,0.0,0.022727272727272728,0.0,0.0
CD28 Dependent Vav1 Pathway,0.06451612903225806,0.0,0.0,0.03125,0.0,0.0
CDC42 GTPase Cycle,0.0,0.0,0.0,0.0,0.0,0.0
CDC6 Association With the ORC Origin Complex,0.0,0.0,0.0,0.0,0.0,0.0
CDH11 Homotypic and Heterotypic Interactions,0.0,0.0,0.0,0.0,0.0,0.0
CDK-mediated Phosphorylation and Removal of Cdc6,0.0,0.0,0.0,0.0,0.0,0.029411764705882353
CHL1 Interactions,0.0,0.0,0.0,0.0,0.0,0.0
CLEC7A (Dectin-1) Induces NFAT Activation,0.0,0.0,0.0,0.0,0.0,0.0
CLEC7A (Dectin-1) Signaling,0.0,0.0,0.0,0.0,0.0,0.0
CLEC7A Inflammasome Pathway,0.0,0.0,0.0,0.0,0.0,0.0
COPI-dependent Golgi-to-ER Retrograde Traffic,0.0,0.0,0.0,0.07017543859649122,0.0,0.0
COPI-independent Golgi-to-ER Retrograde Traffic,0.0,0.0,0.0,0.12307692307692308,0.0,0.0
COPI-mediated Anterograde Transport,0.0,0.0,0.0,0.07017543859649122,0.0,0.0
COPII-mediated Vesicle Transport,0.0,0.0,0.0,0.0,0.0,0.0
CREB Phosphorylation,0.0,0.0,0.0,0.0,0.0,0.0625
CREB1 Phosphorylation Through NMDA Receptor-Mediated Activation of RAS Signaling,0.0,0.0,0.0,0.0,0.0,0.02702702702702703
CREB1 Phosphorylation Through the Activation of Adenylate Cyclase,0.0,0.0,0.0,0.0,0.0,0.0
CREB1 Phosphorylation Through the Activation of CaMKII CaMKK CaMKIV Cascasde,0.0,0.0,0.0,0.0,0.0,0.0
CREB3 Factors Activate Genes,0.0,0.0,0.0,0.0,0.0,0.0
CRMPs in Sema3A Signaling,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0
CS DS Degradation,0.0,0.0,0.0,0.0,0.0,0.0
CTLA4 Inhibitory Signaling,0.05,0.0,0.0,0.024390243902439025,0.0,0.0
CTNNB1 S33 Mutants Aren'T Phosphorylated,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1 S37 Mutants Aren'T Phosphorylated,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1 S45 Mutants Aren'T Phosphorylated,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1 T41 Mutants Aren'T Phosphorylated,0.0,0.0,0.0,0.0,0.0,0.0
CYP2E1 Reactions,0.0,0.0,0.0,0.0,0.0,0.0
Ca-dependent Events,0.0,0.0,0.0,0.0,0.0,0.0
Ca2+ Activated K+ Channels,0.0,0.0,0.0,0.0,0.0,0.0
Ca2+ Pathway,0.0,0.0,0.0,0.0,0.0,0.0
CaM Pathway,0.0,0.0,0.0,0.0,0.0,0.0
CaMK IV-mediated Phosphorylation of CREB,0.0,0.0,0.0,0.0,0.0,0.0
Calcineurin Activates NFAT,0.0,0.0,0.0,0.0,0.0,0.0
Calcitonin-like Ligand Receptors,0.0,0.0,0.0,0.0,0.0,0.0
Calmodulin Induced Events,0.0,0.0,0.0,0.0,0.0,0.0
Calnexin Calreticulin Cycle,0.0,0.0,0.0,0.0,0.0,0.0
Cap-dependent Translation Initiation,0.0,0.0,0.0,0.0,0.0,0.0
Carboxyterminal Post-Translational Modifications of Tubulin,0.0,0.0,0.0,0.13793103448275862,0.0,0.0
Cardiac Conduction,0.0,0.0,0.0,0.0,0.0,0.0
Cardiogenesis,0.0,0.0,0.0,0.0,0.0,0.0
Cargo Concentration in the ER,0.0,0.0,0.0,0.0,0.0,0.0
Cargo Recognition for Clathrin-Mediated Endocytosis,0.0,0.0,0.0,0.0,0.0,0.0
Cargo Trafficking to the Periciliary Membrane,0.0,0.0,0.0,0.0,0.0,0.0
Carnitine Shuttle,0.0,0.0,0.0,0.0,0.0,0.0
Caspase Activation via Death Receptors in the Presence of Ligand,0.0,0.0,0.0,0.0,0.0,0.0
Caspase Activation via Dependence Receptors in the Absence of Ligand,0.0,0.0,0.0,0.0,0.0,0.0
Caspase Activation via Extrinsic Apoptotic Signalling Pathway,0.0,0.0,0.0,0.0,0.0,0.0
Caspase-mediated Cleavage of Cytoskeletal Proteins,0.0,0.0,0.0,0.0,0.0,0.0
Cation-coupled Chloride Cotransporters,0.0,0.0,0.0,0.0,0.0,0.0
Cdc20 Phospho-APC C Mediated Degradation of Cyclin A,0.0,0.0,0.0,0.0,0.0,0.014492753623188406
Cell Cycle,0.004497751124437781,0.0,0.007668711656441718,0.01361573373676248,0.0,0.009188361408882083
Cell Cycle Checkpoints,0.0,0.0,0.0,0.0,0.0,0.007434944237918215
"Cell Cycle, Mitotic",0.003738317757009346,0.0,0.009633911368015413,0.017045454545454544,0.0,0.011538461538461539
"Cell Death Signalling via NRAGE, NRIF and NADE",0.0,0.0,0.0,0.0,0.0,0.0
Cell Junction Organization,0.0,0.0,0.0,0.0,0.0,0.0
Cell Recruitment (Pro-Inflammatory Response),0.02127659574468085,0.0,0.0,0.0,0.0,0.0
Cell Redox Homeostasis,0.0,0.0,0.0,0.0,0.0,0.0
Cell Surface Interactions at the Vascular Wall,0.007936507936507936,0.0,0.0,0.007936507936507936,0.0,0.0
Cell-Cell Communication,0.005649717514124294,0.0,0.0,0.005649717514124294,0.0,0.0
Cell-cell Junction Organization,0.0,0.0,0.0,0.0,0.0,0.0
Cell-extracellular Matrix Interactions,0.0,0.0,0.0,0.0,0.0,0.0
Cellular Senescence,0.0,0.0,0.0,0.0,0.0,0.029069767441860465
Cellular Hexose Transport,0.0,0.0,0.0,0.0,0.0,0.0
Cellular Response to Chemical Stress,0.00904977375565611,0.0,0.0,0.0,0.0,0.0
Cellular Response to Heat Stress,0.0,0.0,0.0,0.0,0.0,0.0
Cellular Response to Hypoxia,0.0,0.0,0.0,0.0,0.013888888888888888,0.0
Cellular Response to Mitochondrial Stress,0.0,0.0,0.0,0.0,0.0,0.0
Cellular Response to Starvation,0.0,0.0,0.0,0.0,0.0,0.0
Cellular Responses to Mechanical Stimuli,0.008849557522123894,0.0,0.0,0.008849557522123894,0.009708737864077669,0.0
Cellular Responses to Stimuli,0.0033149171270718232,0.0022396416573348264,0.0,0.010011123470522803,0.002232142857142857,0.005605381165919282
Cellular Responses to Stress,0.0024813895781637717,0.0025220680958385876,0.0,0.01,0.0012547051442910915,0.006313131313131313
Centrosome Maturation,0.0,0.0,0.0,0.030303030303030304,0.0,0.0
ChREBP Activates Metabolic Gene Expression,0.0,0.0,0.0,0.0,0.0,0.0
Chaperone Mediated Autophagy,0.023809523809523808,0.0,0.0,0.0,0.0,0.0
Chaperonin-mediated Protein Folding,0.0,0.0,0.0,0.06666666666666667,0.0,0.0
Chemokine Receptors Bind Chemokines,0.0,0.0,0.0,0.0,0.0,0.0
Chk1 Chk2(Cds1) Mediated Inactivation of Cyclin B Cdk1 Complex,0.0,0.0,0.0,0.0,0.0,0.0
Cholesterol Biosynthesis,0.0,0.0,0.0,0.0,0.05555555555555555,0.0
Choline Catabolism,0.0,0.0,0.0,0.0,0.0,0.0
Chondroitin Sulfate Biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0
Chondroitin Sulfate Dermatan Sulfate Metabolism,0.0,0.0,0.0,0.0,0.0,0.0
Chromatin Modifications During the Maternal to Zygotic Transition (MZT),0.0,0.0,0.0,0.0,0.0,0.0
